fissiondimagiqa1+load2@gmail.com,202,1,0.80616
fissiondimagiqa1+load2@gmail.com,202,2,0.74794
fissiondimagiqa1+load2@gmail.com,202,3,0.783663
fissiondimagiqa1+load2@gmail.com,202,4,0.813234
fissiondimagiqa1+load2@gmail.com,202,5,0.749358
fissiondimagiqa1+load2@gmail.com,202,6,0.769562
fissiondimagiqa1+load2@gmail.com,202,7,0.798221
fissiondimagiqa1+load2@gmail.com,202,8,0.78547
fissiondimagiqa1+load2@gmail.com,202,9,0.766822
fissiondimagiqa1+load2@gmail.com,202,10,0.816483
fissiondimagiqa1+load2@gmail.com,202,11,0.760715
fissiondimagiqa1+load2@gmail.com,202,12,0.792609
fissiondimagiqa1+load2@gmail.com,202,13,0.908373
fissiondimagiqa1+load2@gmail.com,202,14,0.81468
fissiondimagiqa1+load2@gmail.com,202,15,0.773209
fissiondimagiqa1+load2@gmail.com,202,16,0.764287
fissiondimagiqa1+load2@gmail.com,202,17,0.864929
fissiondimagiqa1+load2@gmail.com,202,18,0.921912
fissiondimagiqa1+load2@gmail.com,202,19,1.306343
fissiondimagiqa1+load2@gmail.com,202,20,1.08741
fissiondimagiqa1+load2@gmail.com,202,21,0.803739
fissiondimagiqa1+load2@gmail.com,202,22,0.764655
fissiondimagiqa1+load2@gmail.com,202,23,0.804219
fissiondimagiqa1+load2@gmail.com,202,24,0.746183
fissiondimagiqa1+load2@gmail.com,202,25,0.797949
fissiondimagiqa1+load2@gmail.com,202,26,0.767216
fissiondimagiqa1+load2@gmail.com,202,27,0.793568
fissiondimagiqa1+load2@gmail.com,202,28,0.815329
fissiondimagiqa1+load2@gmail.com,202,29,0.778855
fissiondimagiqa1+load2@gmail.com,202,30,0.773522
fissiondimagiqa1+load2@gmail.com,202,31,0.785364
fissiondimagiqa1+load2@gmail.com,202,32,0.797842
fissiondimagiqa1+load2@gmail.com,202,33,0.767692
fissiondimagiqa1+load2@gmail.com,202,34,0.800863
fissiondimagiqa1+load2@gmail.com,202,35,0.82019
fissiondimagiqa1+load2@gmail.com,202,36,0.783351
fissiondimagiqa1+load2@gmail.com,202,37,0.825416
fissiondimagiqa1+load2@gmail.com,202,38,0.78062
fissiondimagiqa1+load2@gmail.com,202,39,0.794889
fissiondimagiqa1+load2@gmail.com,202,40,0.760795
fissiondimagiqa1+load2@gmail.com,202,41,0.81515
fissiondimagiqa1+load2@gmail.com,202,42,0.83656
fissiondimagiqa1+load2@gmail.com,202,43,0.783549
fissiondimagiqa1+load2@gmail.com,202,44,0.739714
fissiondimagiqa1+load2@gmail.com,202,45,0.789404
fissiondimagiqa1+load2@gmail.com,202,46,0.779757
fissiondimagiqa1+load2@gmail.com,202,47,0.774423
fissiondimagiqa1+load2@gmail.com,202,48,0.775181
fissiondimagiqa1+load2@gmail.com,202,49,0.817216
fissiondimagiqa1+load2@gmail.com,202,50,0.802609
fissiondimagiqa1+load2@gmail.com,202,51,0.774816
fissiondimagiqa1+load2@gmail.com,202,52,0.770691
fissiondimagiqa1+load2@gmail.com,202,53,0.83294
fissiondimagiqa1+load2@gmail.com,202,54,0.767466
fissiondimagiqa1+load2@gmail.com,202,55,0.766699
fissiondimagiqa1+load2@gmail.com,202,56,0.77826
fissiondimagiqa1+load2@gmail.com,202,57,0.77419
fissiondimagiqa1+load2@gmail.com,202,58,0.809691
fissiondimagiqa1+load2@gmail.com,202,59,0.808639
fissiondimagiqa1+load2@gmail.com,202,60,0.763482
fissiondimagiqa1+load2@gmail.com,202,61,0.765975
fissiondimagiqa1+load2@gmail.com,202,62,0.782569
fissiondimagiqa1+load2@gmail.com,202,63,0.776377
fissiondimagiqa1+load2@gmail.com,202,64,0.818958
fissiondimagiqa1+load2@gmail.com,202,65,0.752575
fissiondimagiqa1+load2@gmail.com,202,66,0.77232
fissiondimagiqa1+load2@gmail.com,202,67,0.792191
fissiondimagiqa1+load2@gmail.com,202,68,0.75627
fissiondimagiqa1+load2@gmail.com,202,69,0.834178
fissiondimagiqa1+load2@gmail.com,202,70,0.812128
fissiondimagiqa1+load2@gmail.com,202,71,0.760296
fissiondimagiqa1+load2@gmail.com,202,72,0.754763
fissiondimagiqa1+load2@gmail.com,202,73,0.784878
fissiondimagiqa1+load2@gmail.com,202,74,0.764814
fissiondimagiqa1+load2@gmail.com,202,75,0.749032
fissiondimagiqa1+load2@gmail.com,202,76,0.754933
fissiondimagiqa1+load2@gmail.com,202,77,0.835244
fissiondimagiqa1+load2@gmail.com,202,78,0.802063
fissiondimagiqa1+load2@gmail.com,202,79,0.803056
fissiondimagiqa1+load2@gmail.com,202,80,0.739491
fissiondimagiqa1+load2@gmail.com,202,81,0.792857
fissiondimagiqa1+load2@gmail.com,202,82,0.766299
fissiondimagiqa1+load2@gmail.com,202,83,0.811707
fissiondimagiqa1+load2@gmail.com,202,84,0.779738
fissiondimagiqa1+load2@gmail.com,202,85,0.802785
fissiondimagiqa1+load2@gmail.com,202,86,0.753465
fissiondimagiqa1+load2@gmail.com,202,87,0.75518
fissiondimagiqa1+load2@gmail.com,202,88,0.797232
fissiondimagiqa1+load2@gmail.com,202,89,0.785544
fissiondimagiqa1+load2@gmail.com,202,90,0.750023
fissiondimagiqa1+load2@gmail.com,202,91,0.823125
fissiondimagiqa1+load2@gmail.com,202,92,0.782385
fissiondimagiqa1+load2@gmail.com,202,93,0.778895
fissiondimagiqa1+load2@gmail.com,202,94,0.7544
fissiondimagiqa1+load2@gmail.com,202,95,0.732598
fissiondimagiqa1+load2@gmail.com,202,96,0.825197
fissiondimagiqa1+load2@gmail.com,202,97,0.780864
fissiondimagiqa1+load2@gmail.com,202,98,0.81305
fissiondimagiqa1+load2@gmail.com,202,99,0.765663
fissiondimagiqa1+load2@gmail.com,202,100,0.840254
fissiondimagiqa1+load2@gmail.com,202,101,0.765906
fissiondimagiqa1+load2@gmail.com,202,102,0.767332
fissiondimagiqa1+load2@gmail.com,202,103,0.770409
fissiondimagiqa1+load2@gmail.com,202,104,0.772373
fissiondimagiqa1+load2@gmail.com,202,105,0.760917
fissiondimagiqa1+load2@gmail.com,202,106,0.784231
fissiondimagiqa1+load2@gmail.com,202,107,0.761752
fissiondimagiqa1+load2@gmail.com,202,108,0.784211
fissiondimagiqa1+load2@gmail.com,202,109,0.772382
fissiondimagiqa1+load2@gmail.com,202,110,0.831267
fissiondimagiqa1+load2@gmail.com,202,111,0.858131
fissiondimagiqa1+load2@gmail.com,202,112,0.762965
fissiondimagiqa1+load2@gmail.com,202,113,0.782563
fissiondimagiqa1+load2@gmail.com,202,1,0.767477
fissiondimagiqa1+load2@gmail.com,202,2,0.809977
fissiondimagiqa1+load2@gmail.com,202,3,0.776963
fissiondimagiqa1+load2@gmail.com,202,4,0.784085
fissiondimagiqa1+load2@gmail.com,202,5,0.794066
fissiondimagiqa1+load2@gmail.com,202,6,0.833017
fissiondimagiqa1+load2@gmail.com,202,7,0.760932
fissiondimagiqa1+load2@gmail.com,202,8,0.793947
fissiondimagiqa1+load2@gmail.com,202,9,0.777971
fissiondimagiqa1+load2@gmail.com,202,10,0.81682
fissiondimagiqa1+load2@gmail.com,202,11,0.772852
fissiondimagiqa1+load2@gmail.com,202,12,0.748234
fissiondimagiqa1+load2@gmail.com,202,13,0.726293
fissiondimagiqa1+load2@gmail.com,202,14,0.782131
fissiondimagiqa1+load2@gmail.com,202,15,0.779807
fissiondimagiqa1+load2@gmail.com,202,16,0.773856
fissiondimagiqa1+load2@gmail.com,202,17,0.751279
fissiondimagiqa1+load2@gmail.com,202,18,0.769849
fissiondimagiqa1+load2@gmail.com,202,19,0.822682
fissiondimagiqa1+load2@gmail.com,202,20,0.777716
fissiondimagiqa1+load2@gmail.com,202,21,0.796212
fissiondimagiqa1+load2@gmail.com,202,22,0.776295
fissiondimagiqa1+load2@gmail.com,202,23,0.795296
fissiondimagiqa1+load2@gmail.com,202,24,0.751161
fissiondimagiqa1+load2@gmail.com,202,25,0.753742
fissiondimagiqa1+load2@gmail.com,202,26,0.762399
fissiondimagiqa1+load2@gmail.com,202,27,0.826346
fissiondimagiqa1+load2@gmail.com,202,28,0.780835
fissiondimagiqa1+load2@gmail.com,202,29,0.808298
fissiondimagiqa1+load2@gmail.com,202,30,0.796037
fissiondimagiqa1+load2@gmail.com,202,31,0.730703
fissiondimagiqa1+load2@gmail.com,202,32,0.76147
fissiondimagiqa1+load2@gmail.com,202,33,0.769132
fissiondimagiqa1+load2@gmail.com,202,34,0.787058
fissiondimagiqa1+load2@gmail.com,202,35,0.774516
fissiondimagiqa1+load2@gmail.com,202,36,0.779636
fissiondimagiqa1+load2@gmail.com,202,37,0.79158
fissiondimagiqa1+load2@gmail.com,202,38,0.787664
fissiondimagiqa1+load2@gmail.com,202,39,0.767398
fissiondimagiqa1+load2@gmail.com,202,40,0.811895
fissiondimagiqa1+load2@gmail.com,202,41,0.776489
fissiondimagiqa1+load2@gmail.com,202,42,0.77859
fissiondimagiqa1+load2@gmail.com,202,43,0.77017
fissiondimagiqa1+load2@gmail.com,202,44,0.797767
fissiondimagiqa1+load2@gmail.com,202,45,0.766444
fissiondimagiqa1+load2@gmail.com,202,46,0.743856
fissiondimagiqa1+load2@gmail.com,202,47,0.752046
fissiondimagiqa1+load2@gmail.com,202,48,0.736442
fissiondimagiqa1+load2@gmail.com,202,49,0.79389
fissiondimagiqa1+load2@gmail.com,202,50,0.75382
fissiondimagiqa1+load2@gmail.com,202,51,0.837662
fissiondimagiqa1+load2@gmail.com,202,52,0.826487
fissiondimagiqa1+load2@gmail.com,202,53,0.796804
fissiondimagiqa1+load2@gmail.com,202,54,0.813927
fissiondimagiqa1+load2@gmail.com,202,55,0.769181
fissiondimagiqa1+load2@gmail.com,202,56,0.778546
fissiondimagiqa1+load2@gmail.com,202,57,0.796154
fissiondimagiqa1+load2@gmail.com,202,58,0.734307
fissiondimagiqa1+load2@gmail.com,202,59,0.80142
fissiondimagiqa1+load2@gmail.com,202,60,0.777522
fissiondimagiqa1+load2@gmail.com,202,61,0.780973
fissiondimagiqa1+load2@gmail.com,202,62,0.75999
fissiondimagiqa1+load2@gmail.com,202,63,0.771629
fissiondimagiqa1+load2@gmail.com,202,64,0.807946
fissiondimagiqa1+load2@gmail.com,202,65,0.750624
fissiondimagiqa1+load2@gmail.com,202,66,0.795128
fissiondimagiqa1+load2@gmail.com,202,67,0.795853
fissiondimagiqa1+load2@gmail.com,202,68,0.747702
fissiondimagiqa1+load2@gmail.com,202,69,0.749364
fissiondimagiqa1+load2@gmail.com,202,70,0.782437
fissiondimagiqa1+load2@gmail.com,202,71,0.814424
fissiondimagiqa1+load2@gmail.com,202,72,0.820714
fissiondimagiqa1+load2@gmail.com,202,73,0.774957
fissiondimagiqa1+load2@gmail.com,202,74,0.759794
fissiondimagiqa1+load2@gmail.com,202,75,0.825797
fissiondimagiqa1+load2@gmail.com,202,76,0.825016
fissiondimagiqa1+load2@gmail.com,202,77,0.756299
fissiondimagiqa1+load2@gmail.com,202,78,0.814676
fissiondimagiqa1+load2@gmail.com,202,79,0.76134
fissiondimagiqa1+load2@gmail.com,202,80,0.793678
fissiondimagiqa1+load2@gmail.com,202,81,0.773519
fissiondimagiqa1+load2@gmail.com,202,82,0.792347
fissiondimagiqa1+load2@gmail.com,202,83,0.806841
fissiondimagiqa1+load2@gmail.com,202,84,0.739958
fissiondimagiqa1+load2@gmail.com,202,85,0.819568
fissiondimagiqa1+load2@gmail.com,202,86,0.820026
fissiondimagiqa1+load2@gmail.com,202,87,0.807893
fissiondimagiqa1+load2@gmail.com,202,88,0.842123
fissiondimagiqa1+load2@gmail.com,202,89,0.789146
fissiondimagiqa1+load2@gmail.com,202,90,0.764483
fissiondimagiqa1+load2@gmail.com,202,91,0.772133
fissiondimagiqa1+load2@gmail.com,202,92,0.791098
fissiondimagiqa1+load2@gmail.com,202,93,0.781449
fissiondimagiqa1+load2@gmail.com,202,94,0.778818
